image_name,X,Y
img/Abstract_Frond_Print_Skirt/img_00000015.jpg,-10.990921,-12.847856
img/Abstract_Frond_Print_Skirt/img_00000016.jpg,-10.991062,-12.847856
img/Abstract_Frond_Print_Skirt/img_00000018.jpg,5.6243205,-14.133831
img/Abstract_Frond_Print_Skirt/img_00000019.jpg,-10.991627,-12.848
img/Abstract_Frond_Print_Skirt/img_00000020.jpg,-15.631672,1.3454489
img/Abstract_Frond_Print_Skirt/img_00000021.jpg,-10.991627,-12.847999
img/Abstract_Frond_Print_Skirt/img_00000022.jpg,-17.128193,5.3197236
img/Abstract_Frond_Print_Skirt/img_00000024.jpg,-12.018831,-0.62850523
img/Abstract_Frond_Print_Skirt/img_00000025.jpg,-15.818024,1.3258245
img/Abstract_Frond_Print_Skirt/img_00000027.jpg,3.2630432,18.217821
img/Abstract_Frond_Print_Skirt/img_00000028.jpg,-10.992018,-12.848284
img/Abstract_Frond_Print_Skirt/img_00000029.jpg,-3.613353,10.783852
img/Abstract_Geo_Knee-Length_Skirt/img_00000001.jpg,-7.095429,4.7967267
img/Abstract_Geo_Knee-Length_Skirt/img_00000003.jpg,10.890434,-10.118278
img/Abstract_Geo_Knee-Length_Skirt/img_00000005.jpg,19.280334,-2.9889927
img/Abstract_Geo_Knee-Length_Skirt/img_00000006.jpg,-13.011265,7.9739013
img/Abstract_Geo_Knee-Length_Skirt/img_00000010.jpg,-6.6339645,-9.047793
img/Abstract_Geo_Knee-Length_Skirt/img_00000012.jpg,0.5301575,-4.8882017
img/Abstract_Geo_Knee-Length_Skirt/img_00000013.jpg,2.7861488,-11.631575
img/Abstract_Geo_Knee-Length_Skirt/img_00000017.jpg,13.808178,15.282339
img/Abstract_Geo_Knee-Length_Skirt/img_00000018.jpg,5.5026746,-6.729875
img/Abstract_Geo_Knee-Length_Skirt/img_00000020.jpg,2.2959986,2.6385236
img/Abstract_Geo_Knee-Length_Skirt/img_00000021.jpg,2.2959945,2.6385424
img/Abstract_Geo_Knee-Length_Skirt/img_00000022.jpg,13.8080635,15.282335
img/Abstract_Geo_Knee-Length_Skirt/img_00000024.jpg,-19.23427,-0.76254904
img/Abstract_Geo_Knee-Length_Skirt/img_00000025.jpg,0.5301997,-4.8881764
img/Abstract_Geo_Knee-Length_Skirt/img_00000026.jpg,2.2945187,2.6414258
img/Abstract_Geo_Knee-Length_Skirt/img_00000027.jpg,-4.346103,-6.8122473
img/Abstract_Mandala_Print_Skirt/img_00000001.jpg,-10.992895,-12.845905
img/Abstract_Mandala_Print_Skirt/img_00000002.jpg,-10.991627,-12.848
img/Abstract_Mandala_Print_Skirt/img_00000003.jpg,5.503318,-6.726145
img/Abstract_Mandala_Print_Skirt/img_00000004.jpg,-10.991626,-12.847999
img/Abstract_Mandala_Print_Skirt/img_00000005.jpg,-10.992895,-12.845906
img/Abstract_Mandala_Print_Skirt/img_00000006.jpg,-6.1272125,-5.6400986
img/Abstract_Mandala_Print_Skirt/img_00000007.jpg,-14.814417,-6.6430345
img/Abstract_Mandala_Print_Skirt/img_00000008.jpg,-10.992895,-12.845906
img/Abstract_Mandala_Print_Skirt/img_00000009.jpg,-10.992895,-12.845905
img/Abstract_Mandala_Print_Skirt/img_00000010.jpg,9.101616,16.04532
img/Abstract_Mandala_Print_Skirt/img_00000011.jpg,-7.0954437,4.796726
img/Abstract_Mandala_Print_Skirt/img_00000012.jpg,-10.992799,-12.845987
img/Abstract_Mandala_Print_Skirt/img_00000013.jpg,0.20088015,-16.486448
img/Abstract_Mandala_Print_Skirt/img_00000014.jpg,9.101285,16.045069
img/Abstract_Mandala_Print_Skirt/img_00000015.jpg,-10.99233,-12.845762
img/Abstract_Mandala_Print_Skirt/img_00000016.jpg,13.8080635,15.282335
img/Abstract_Mandala_Print_Skirt/img_00000017.jpg,3.2642112,18.216385
img/Abstract_Mandala_Print_Skirt/img_00000019.jpg,3.2615297,18.218739
img/Abstract_Mandala_Print_Skirt/img_00000020.jpg,-15.830719,1.3158935
img/Abstract_Mandala_Print_Skirt/img_00000021.jpg,-10.992895,-12.845906
img/Abstract_Mandala_Print_Skirt/img_00000022.jpg,-15.818353,1.3255724
img/Abstract_Mandala_Print_Skirt/img_00000023.jpg,-10.992895,-12.845906
img/Abstract_Mandala_Print_Skirt/img_00000024.jpg,14.852054,-5.8453827
img/Abstract_Organza_A-Line_Skirt/img_00000001.jpg,2.68192,-3.2695258
img/Abstract_Organza_A-Line_Skirt/img_00000002.jpg,2.682646,-3.268999
img/Abstract_Organza_A-Line_Skirt/img_00000003.jpg,8.585011,11.466508
img/Abstract_Organza_A-Line_Skirt/img_00000005.jpg,-0.79172724,8.575073
img/Abstract_Organza_A-Line_Skirt/img_00000006.jpg,-4.346103,-6.8122473
img/Abstract_Organza_A-Line_Skirt/img_00000007.jpg,7.2262635,5.0793614
img/Abstract_Organza_A-Line_Skirt/img_00000008.jpg,10.891697,-10.119222
img/Abstract_Organza_A-Line_Skirt/img_00000009.jpg,2.6746013,-3.265222
img/Abstract_Organza_A-Line_Skirt/img_00000010.jpg,2.6738973,-3.2657294
img/Abstract_Organza_A-Line_Skirt/img_00000012.jpg,2.6815186,-3.2695673
img/Abstract_Organza_A-Line_Skirt/img_00000013.jpg,16.62575,10.62046
img/Abstract_Organza_A-Line_Skirt/img_00000015.jpg,2.832533,-4.903676
img/Abstract_Organza_A-Line_Skirt/img_00000017.jpg,-4.3473077,-6.8118057
img/Abstract_Organza_A-Line_Skirt/img_00000018.jpg,-3.2318165,-8.605755
img/Abstract_Organza_A-Line_Skirt/img_00000019.jpg,2.6808367,-3.269977
img/Abstract_Organza_A-Line_Skirt/img_00000020.jpg,1.4616961,-6.2827177
img/Abstract_Organza_A-Line_Skirt/img_00000021.jpg,-3.2323883,-8.606268
img/Abstract_Organza_A-Line_Skirt/img_00000023.jpg,-13.835072,3.0725813
img/Abstract_Organza_A-Line_Skirt/img_00000024.jpg,2.6808367,-3.269977
img/Abstract_Organza_A-Line_Skirt/img_00000025.jpg,-0.51113653,9.496349
img/Abstract_Organza_A-Line_Skirt/img_00000026.jpg,2.6808367,-3.2699769
img/Abstract_Organza_A-Line_Skirt/img_00000027.jpg,6.160652,4.788832
img/Abstract_Organza_A-Line_Skirt/img_00000028.jpg,4.4895263,10.104913
img/Abstract_Organza_A-Line_Skirt/img_00000029.jpg,-3.2323883,-8.606267
img/Abstract_Organza_A-Line_Skirt/img_00000030.jpg,2.681561,-3.2694516
img/Abstract_Organza_A-Line_Skirt/img_00000031.jpg,-4.346437,-6.8115807
img/Abstract_Organza_A-Line_Skirt/img_00000033.jpg,2.7862256,-11.631596
img/Abstract_Organza_A-Line_Skirt/img_00000034.jpg,7.217095,5.07673
img/Abstract_Organza_A-Line_Skirt/img_00000035.jpg,2.6799855,-3.259506
img/Abstract_Organza_A-Line_Skirt/img_00000036.jpg,-12.568613,13.79679
img/Abstract_Organza_A-Line_Skirt/img_00000037.jpg,-1.4478372,-6.3882065
img/Abstract_Organza_A-Line_Skirt/img_00000038.jpg,2.6873822,-3.2651057
img/Abstract_Organza_A-Line_Skirt/img_00000039.jpg,-7.0970287,4.7967806
img/Abstract_Print_Maxi_Skirt/img_00000001.jpg,-12.018957,-0.62920547
img/Abstract_Print_Maxi_Skirt/img_00000002.jpg,-6.127494,-5.6408024
img/Abstract_Print_Maxi_Skirt/img_00000003.jpg,-12.01883,-0.62850523
img/Abstract_Print_Maxi_Skirt/img_00000004.jpg,-12.018831,-0.62850523
img/Abstract_Print_Maxi_Skirt/img_00000005.jpg,-3.2759693,-1.3388141
img/Abstract_Print_Maxi_Skirt/img_00000006.jpg,-12.019347,-0.628709
img/Abstract_Print_Maxi_Skirt/img_00000007.jpg,-12.01908,-0.6285704
img/Abstract_Print_Maxi_Skirt/img_00000008.jpg,-12.018999,-0.62934315
img/Abstract_Print_Maxi_Skirt/img_00000009.jpg,-12.018483,-0.6290119
img/Abstract_Print_Maxi_Skirt/img_00000010.jpg,-11.918837,-0.55721205
img/Abstract_Print_Maxi_Skirt/img_00000011.jpg,-3.2758126,-1.3388587
img/Abstract_Print_Maxi_Skirt/img_00000012.jpg,-3.2758808,-1.3388416
img/Abstract_Print_Maxi_Skirt/img_00000013.jpg,-12.019347,-0.628709
img/Abstract_Print_Maxi_Skirt/img_00000014.jpg,-6.643994,-9.042625
img/Abstract_Print_Maxi_Skirt/img_00000015.jpg,-12.019074,-0.6285655
img/Abstract_Print_Maxi_Skirt/img_00000016.jpg,-12.019075,-0.62856555
img/Abstract_Print_Maxi_Skirt/img_00000017.jpg,-12.019074,-0.6285655
img/Abstract_Print_Maxi_Skirt/img_00000018.jpg,3.2611713,14.205547
img/Abstract_Print_Maxi_Skirt/img_00000019.jpg,-10.998697,-12.84496
img/Abstract_Print_Maxi_Skirt/img_00000020.jpg,-9.665124,0.12510721
img/Abstract_Print_Maxi_Skirt/img_00000021.jpg,-12.026741,-0.6240601
img/Abstract_Print_Maxi_Skirt/img_00000022.jpg,-12.022886,-0.62680846
img/Abstract_Print_Maxi_Skirt/img_00000023.jpg,-12.022886,-0.6268084
img/Abstract_Print_Maxi_Skirt/img_00000024.jpg,-12.022635,-0.6267429
img/Abstract_Print_Maxi_Skirt/img_00000025.jpg,-3.2758737,-1.3386832
img/Abstract_Print_Maxi_Skirt/img_00000026.jpg,-12.023087,-0.6268984
img/Abstract_Print_Maxi_Skirt/img_00000027.jpg,-9.519467,-0.058473423
img/Abstract_Print_Maxi_Skirt/img_00000028.jpg,-3.275874,-1.3386834
img/Abstract_Print_Maxi_Skirt/img_00000029.jpg,-3.2758737,-1.3386832
img/Abstract_Print_Maxi_Skirt/img_00000030.jpg,-12.023151,-0.6269325
img/Abstract_Print_Maxi_Skirt/img_00000031.jpg,-12.022635,-0.6267429
img/Abstract_Print_Maxi_Skirt/img_00000032.jpg,-12.023506,-0.62781817
img/Abstract_Print_Maxi_Skirt/img_00000033.jpg,-3.2758062,-1.3387151
img/Abstract_Print_Maxi_Skirt/img_00000034.jpg,-12.021952,-0.6223687
img/Abstract_Print_Maxi_Skirt/img_00000035.jpg,-12.022312,-0.627276
img/Abstract_Print_Maxi_Skirt/img_00000036.jpg,-12.022635,-0.6267429
img/Abstract_Print_Maxi_Skirt/img_00000037.jpg,-12.022635,-0.6267429
img/Abstract_Print_Maxi_Skirt/img_00000038.jpg,14.081956,8.89204
img/Abstract_Print_Maxi_Skirt/img_00000039.jpg,-12.022635,-0.62674296
img/Abstract_Print_Maxi_Skirt/img_00000040.jpg,-12.022805,-0.6276262
img/Abstract_Print_Maxi_Skirt/img_00000041.jpg,-3.275881,-1.3388417
img/Abstract_Print_Maxi_Skirt/img_00000042.jpg,3.2611713,14.205547
img/Abstract_Print_Maxi_Skirt/img_00000043.jpg,-12.022312,-0.627276
img/Abstract_Print_Maxi_Skirt/img_00000044.jpg,-12.023087,-0.6268984
img/Abstract_Print_Maxi_Skirt/img_00000045.jpg,-12.022277,-0.6218358
img/Abstract_Print_Maxi_Skirt/img_00000046.jpg,-3.2758803,-1.3388269
img/Abstract_Print_Maxi_Skirt/img_00000047.jpg,-12.022613,-0.6267186
img/Abstract_Print_Maxi_Skirt/img_00000048.jpg,-3.2758803,-1.3388274
img/Abstract_Print_Maxi_Skirt/img_00000049.jpg,-12.022613,-0.62671864
img/Abstract_Print_Maxi_Skirt/img_00000050.jpg,-10.406326,1.1872466
img/Abstract_Print_Maxi_Skirt/img_00000051.jpg,-12.027278,-0.63464344
img/Abstract_Print_Maxi_Skirt/img_00000052.jpg,-13.358953,1.4418658
img/Abstract_Print_Maxi_Skirt/img_00000053.jpg,-12.019796,-0.6314272
img/Abstract_Print_Maxi_Skirt/img_00000054.jpg,-12.026523,-0.631355
img/Abstract_Print_Maxi_Skirt/img_00000055.jpg,-12.022581,-0.6266867
img/Abstract_Print_Maxi_Skirt/img_00000056.jpg,-9.51916,-0.05856473
img/Abstract_Print_Maxi_Skirt/img_00000057.jpg,-12.023347,-0.6269527
img/Abstract_Print_Maxi_Skirt/img_00000058.jpg,-12.0235405,-0.6274842
img/Abstract_Print_Maxi_Skirt/img_00000059.jpg,12.733561,8.618577
img/Abstract_Print_Maxi_Skirt/img_00000060.jpg,-9.032222,-4.8467054
img/Abstract_Print_Maxi_Skirt/img_00000061.jpg,-12.024065,-0.6278256
img/Abstract_Print_Maxi_Skirt/img_00000062.jpg,3.2611713,14.205547
img/Abstract_Print_Maxi_Skirt/img_00000063.jpg,-3.2758086,-1.3388859
img/Abstract_Print_Maxi_Skirt/img_00000064.jpg,12.733429,8.618563
img/Abstract_Print_Maxi_Skirt/img_00000065.jpg,-10.997922,-12.847264
img/Abstract_Print_Maxi_Skirt/img_00000066.jpg,-12.023099,-0.6266844
img/Abstract_Print_Pleated_Skirt/img_00000001.jpg,-15.826633,1.3250927
img/Abstract_Print_Pleated_Skirt/img_00000002.jpg,-6.127346,-5.6409526
img/Abstract_Print_Pleated_Skirt/img_00000003.jpg,-15.823194,1.3221258
img/Abstract_Print_Pleated_Skirt/img_00000004.jpg,-15.818381,1.3256304
img/Abstract_Print_Pleated_Skirt/img_00000005.jpg,-15.818381,1.3256305
img/Abstract_Print_Pleated_Skirt/img_00000006.jpg,15.239641,-2.607333
img/Abstract_Print_Pleated_Skirt/img_00000007.jpg,-10.993285,-12.8461895
img/Abstract_Print_Pleated_Skirt/img_00000008.jpg,-15.825098,1.3195133
img/Abstract_Print_Pleated_Skirt/img_00000009.jpg,-13.940114,3.0910246
img/Abstract_Print_Pleated_Skirt/img_00000010.jpg,-15.8265705,1.3251086
img/Abstract_Print_Pleated_Skirt/img_00000011.jpg,2.3597944,9.648627
img/Abstract_Print_Pleated_Skirt/img_00000012.jpg,10.89218,-10.120355
img/Abstract_Print_Pleated_Skirt/img_00000013.jpg,10.89218,-10.120354
img/Abstract_Print_Pleated_Skirt/img_00000014.jpg,-15.818216,1.3256974
img/Abstract_Print_Pleated_Skirt/img_00000015.jpg,-15.822693,1.3224467
img/Abstract_Print_Pleated_Skirt/img_00000016.jpg,-15.818198,1.3257468
img/Abstract_Print_Pleated_Skirt/img_00000017.jpg,-15.818198,1.3257469
img/Abstract_Print_Pleated_Skirt/img_00000018.jpg,-9.032087,-4.8458967
img/Abstract_Print_Pleated_Skirt/img_00000019.jpg,2.3599195,9.648622
img/Abstract_Print_Pleated_Skirt/img_00000020.jpg,-15.818981,1.3257626
img/Abstract_Print_Pleated_Skirt/img_00000021.jpg,2.3592396,9.648622
img/Abstract_Print_Pleated_Skirt/img_00000022.jpg,-15.8182745,1.325661
img/Abstract_Print_Pleated_Skirt/img_00000023.jpg,-12.209579,3.9533153
img/Abstract_Print_Pleated_Skirt/img_00000024.jpg,15.480682,4.194007
img/Abstract_Print_Pleated_Skirt/img_00000025.jpg,2.35981,9.6481495
img/Abstract_Print_Pleated_Skirt/img_00000026.jpg,-1.4485657,-6.388796
img/Abstract_Print_Pleated_Skirt/img_00000027.jpg,2.620443,11.822696
img/Abstract_Print_Pleated_Skirt/img_00000028.jpg,4.4896317,10.106976
img/Abstract_Print_Pleated_Skirt/img_00000029.jpg,10.891697,-10.119222
img/Abstract_Print_Pleated_Skirt/img_00000030.jpg,2.3600042,9.648622
img/Abstract_Print_Pleated_Skirt/img_00000031.jpg,-6.126789,-5.640077
img/Abstract_Print_Pleated_Skirt/img_00000032.jpg,6.6013947,12.85504
img/Abstract_Print_Pleated_Skirt/img_00000033.jpg,-6.1273847,-5.640677
img/Abstract_Print_Pleated_Skirt/img_00000034.jpg,-15.823189,1.3220564
img/Abstract_Print_Pleated_Skirt/img_00000035.jpg,-15.826463,1.3251392
img/Abstract_Sequined_Skirt/img_00000002.jpg,-7.097031,4.796868
img/Abstract_Sequined_Skirt/img_00000006.jpg,-6.6299834,-9.0561695
img/Abstract_Sequined_Skirt/img_00000007.jpg,-1.8258575,-10.437216
img/Abstract_Sequined_Skirt/img_00000008.jpg,-7.095426,4.796813
img/Abstract_Sequined_Skirt/img_00000013.jpg,-7.097025,4.796864
img/Abstract_Sequined_Skirt/img_00000016.jpg,-7.09702,4.7968683
img/Abstract_Sequined_Skirt/img_00000018.jpg,-7.097008,4.796869
img/Abstract_Sequined_Skirt/img_00000019.jpg,-10.996144,-12.85128
img/Abstract_Sequined_Skirt/img_00000020.jpg,-13.011501,7.9757147
img/Abstract_Sequined_Skirt/img_00000023.jpg,-1.9761684,-10.807915
img/Abstract_Sequined_Skirt/img_00000025.jpg,-7.097008,4.796869
img/Abstract_Sequined_Skirt/img_00000028.jpg,-7.0978427,4.798776
img/Abstract_Sequined_Skirt/img_00000030.jpg,-7.0970345,4.796867
img/Abstract_Sequined_Skirt/img_00000032.jpg,-7.0970273,4.796781
img/Abstract_Sequined_Skirt/img_00000033.jpg,17.874239,-3.678197
img/Abstract_Sequined_Skirt/img_00000035.jpg,6.997452,-1.7541529
img/Abstract_Sequined_Skirt/img_00000038.jpg,-10.991627,-12.848
img/Abstract_Sequined_Skirt/img_00000039.jpg,17.513763,-2.16176
img/Abstract_Sequined_Skirt/img_00000040.jpg,10.891697,-10.119223
img/Abstract_Striped_Bodycon_Skirt/img_00000001.jpg,18.708023,1.7669713
img/Abstract_Striped_Bodycon_Skirt/img_00000003.jpg,-5.277806,-13.049745
img/Abstract_Striped_Bodycon_Skirt/img_00000004.jpg,18.708023,1.7669713
img/Abstract_Striped_Bodycon_Skirt/img_00000005.jpg,18.708105,1.7668645
img/Abstract_Striped_Bodycon_Skirt/img_00000007.jpg,18.708109,1.7668645
img/Abstract_Striped_Bodycon_Skirt/img_00000008.jpg,18.709038,1.7654114
img/Abstract_Striped_Bodycon_Skirt/img_00000009.jpg,18.708025,1.7669715
img/Abstract_Striped_Bodycon_Skirt/img_00000010.jpg,18.708025,1.7669712
img/Abstract_Striped_Bodycon_Skirt/img_00000011.jpg,18.708025,1.7669713
img/Abstract_Striped_Bodycon_Skirt/img_00000012.jpg,10.758669,-15.596589
img/Abstract_Striped_Bodycon_Skirt/img_00000013.jpg,18.708075,1.7669959
img/Abstract_Striped_Bodycon_Skirt/img_00000014.jpg,-10.998795,-12.84488
img/Abstract_Striped_Bodycon_Skirt/img_00000015.jpg,18.70723,1.7660025
img/Abstract_Striped_Bodycon_Skirt/img_00000016.jpg,18.707195,1.766134
img/Abstract_Striped_Bodycon_Skirt/img_00000017.jpg,18.707195,1.766134
img/Abstract_Windowpane-Patterned_Skirt/img_00000002.jpg,10.893831,-10.115582
img/Abstract_Windowpane-Patterned_Skirt/img_00000003.jpg,5.4986057,-6.7318616
img/Abstract_Windowpane-Patterned_Skirt/img_00000007.jpg,-4.3464108,-6.8115315
img/Abstract_Windowpane-Patterned_Skirt/img_00000009.jpg,-6.6338887,-9.04796
img/Abstract_Windowpane-Patterned_Skirt/img_00000010.jpg,-6.6338887,-9.047961
img/Abstract_Windowpane-Patterned_Skirt/img_00000012.jpg,-7.097034,4.796778
img/Abstract_Windowpane-Patterned_Skirt/img_00000013.jpg,16.625751,10.6204605
img/Abstract_Windowpane-Patterned_Skirt/img_00000014.jpg,-17.128313,5.3197813
img/Abstract_Windowpane-Patterned_Skirt/img_00000015.jpg,-10.998698,-12.84496
img/Abstract_Windowpane-Patterned_Skirt/img_00000016.jpg,-1.4478233,-6.3882113
img/Abstract_Windowpane-Patterned_Skirt/img_00000018.jpg,2.7869954,-11.631722
img/Abstract_Windowpane-Patterned_Skirt/img_00000019.jpg,13.828827,11.125402
img/Abstract_Windowpane-Patterned_Skirt/img_00000020.jpg,10.893831,-10.115582
img/Abstract_Windowpane-Patterned_Skirt/img_00000021.jpg,8.576599,11.460764
img/Abstract_Windowpane-Patterned_Skirt/img_00000024.jpg,10.758563,-15.596587
img/Acid_Wash_Denim_Skirt/img_00000001.jpg,-1.0081326,-20.418413
